Listing Id|Review 1|Review 2|Review 3|Review 4|Review 5|name|neighbourhood|room_type|picture_url|listing_url
9894686|Great stay. Room was a little cold, but the house is amazing and Rob was an awesome host.|Great place ! |Really a great place to stay! Rob and Patricia were great hosts and were very welcoming and approachable. |Rob and Patricia are so welcome and kindly. The room is cozy, and bed is comfortable. We have a good memory in their house.|We had a very positive experience with Rob and Patricia. They made us feel very welcome. |Cozy Boston bedroom with parking|Dorchester|Private room|https://a0.muscache.com/im/pictures/e0e6daa5-a710-480a-80fd-921353ff1b39.jpg?aki_policy=large|https://www.airbnb.com/rooms/9894686
200265|A great place for the price, close to the subway for easy access to the city. |Susan is friendly,her house is wonderful,and her breakfast is wonderful too|Susan was a great host! Everything was perfect. Thank you, Susan!|Susan's historic home is warm and welcoming. She has great recommendations and is a great host.|Susan was an amazing host. She welcomes you so friendly and we had a perfect start to our trip in Boston! We already miss the breakfast! However it was just wonderful to stay at Susan's B and B!|Comfort in Historic Melville Park 2|Dorchester|Private room|https://a0.muscache.com/im/pictures/1763094/c8d91227_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/200265
7693354|Very big and nice house. Room and bathroom too. Unfortunately Liza was not here but her husband welcome us very well !|Liza hat uns sehr nett empfangen. Das Zimmer war wie beschrieben, schn und sehr ruhig. Die Strassenbahn ist in der Nhe, so dass wir unkompliziert ankommen konnten  die Stadt besichtigen.|Liza was very kind and room was beautiful. I really reccomend this accomodation :)|,,10MIN,Lizanice,,,|We enjoyed our stay with Liza and her family. Our room was spacious and the bed was very comfortable. The location was perfect with a short walk to the T and easy access to downtown. Liza recommended a great place for dinner which we enjoyed two nights during our stay. Staying at Liza's was a great value and a great way to affordably visit Boston.|Peaceful Oasis on the Red Line|Dorchester|Private room|https://a0.muscache.com/im/pictures/98729861/c7976aa5_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/7693354
3985462|Great location. Jason is an excellent host|Jason was a fantastic host and the apartment was everything as described.  Very happy with our stay in Boston.| ,    , ,    ,  2 ,      ,       .        Harvard University,  Bus 1  Harvard Shuttle   Massachusetts Av.     .  , ,         (6+8 )    .      Jason,            .   , |Nice, clean place. Jason was very flexible with timing and super responsive.|Excellent communication and very clean apartment. We were very pleased and will use Jason again.|Renovated One Bedroom in Back Bay|Fenway|Entire home/apt|https://a0.muscache.com/im/pictures/61047069/f59b1dbc_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/3985462
27546|Interesting place to stay as a solo visitor with stimulating company and relaxed atmosphere. Hermina Sarkissian has enormous generosity of spirit. Janette Ray|Hermina is very nice and friendly!|I stayed very well at Hermina's house |Hermina was great and the roomhome was very comfortable.  Thank you!|The place was clean and comfortable and Hermina was an amazing host!|L'Auberge Espagnole  room H|Dorchester|Private room|https://a0.muscache.com/im/pictures/20418875/a8787d45_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/27546
2135075|Shawn|,!,,,,,,,,,(,ok)(), ,,,, ,Shawn!|It's comfortable, and I got a really sweet trAvel with my boyfriend!|Thank you, Shawn, for your assistance. |Thanks to Shawn! The neiborhood was sleepy but not all the time. Nice place to stay!!!|First Floor Condo Across From Subway (16L1)|South Boston|Entire home/apt|https://a0.muscache.com/im/pictures/29532029/4f94b47c_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/2135075
8252058|  Thank you Nury!|Nury is so nice and everything was awesome|Nury was very quick answering all emails and texts with questions I had. |Nury was very helpful and responsive to any concern.|Easy to reach from the airport. |Two Bedroom apartment, East Boston|East Boston|Private room|https://a0.muscache.com/im/pictures/40be6093-e69b-4a31-b691-dcb35da1efe5.jpg?aki_policy=large|https://www.airbnb.com/rooms/8252058
5967421| |great place|It was very easy to come and go as I pleased. The house was very secure and in a safe area. |Lovely attention to what a guest might need, couldn't recommend it enough.|Very much appreciated Todd's place, appeared recently redone, fresh, clean and inviting room and restroom. Handy shared refrigerator for guests-brought food. Easy street parking and secure access. Convenient location. Todd was very helpful! |The Meditation Room near Harvard Square|Allston|Private room|https://a0.muscache.com/im/pictures/bd453577-ebd6-4ede-b5b1-554cf3ff4b11.jpg?aki_policy=large|https://www.airbnb.com/rooms/5967421
2014882|This house is Yossi's parents so his Dad welcomed me on arrivals. He was very helpful especially regarding car parking. The place is nice and comfortable, you even get complimentary breakfast.  Slightly away from the city center but the train stop near by is safe, the journey to town takes approximately 50 minutes. I had an enjoyable stay David|chambre dans maison dans un quartier trs agrable. les parents de yossi sont charmants|Comfortable home within walking distance to multiple coffee shops and about a 15 minute walk from Cleveland Circle. So nice! Very quiet neighborhood. The Rosenburg's are gracious hosts and provide for their guests. Would book again! |We spent two nights in Yossi's Brighton home and it was a really good experience. Mr. and Mrs. Rosenberg were very friendly and welcoming. Everything was as it had been described -- clean and comfortable. I liked having a corner room with big windows. It's a nice neighborhood and was quiet enough to have the windows open. I felt safe in the neighborhood--Brighton has a smaller town feeling despite being in Boston's Metro area. I will definitely come here again. |We were warmly greeted upon arrival by both our host and hostess. They are lovely people and wanted to be sure we had everything we needed and more. We arrived home late each evening and left early in the morning so we never saw them after checking in. We did not partake of the cereal left out for us but we did appreciate the bottled water we were given. The nice neighborhood location was a 10 minute walk to the bus for a 15-20 minute ride into Boston. A surprise arrived one morning after my husband came back from his run and found a wild turkey in the front yard! It sure has a Country feel!|1 bedroom and private bathroom|Brighton|Private room|https://a0.muscache.com/im/pictures/394bce4a-68fa-4fa1-aec6-6f42d24db158.jpg?aki_policy=large|https://www.airbnb.com/rooms/2014882
2022303|Gary was great!  Would stay there again|superbe appartement !  situation idale.  Gary avait pens  tout pour nous accueillir. petite bouteille de vin  notre arrive , confort et propret! nous tions chez nous! qualit prix impeccable!|Must stay location while visiting Boston and convention center.    Great place|Great place, great location, great host. Thanks for everything Gary.|Lovely spacious apartment in a great location|LOCATION! Modern 2BD 2 BA wParking|South Boston|Entire home/apt|https://a0.muscache.com/im/pictures/38342855/97d4ec5d_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/2022303
9207914|Great place! My favorite Airbnb in Boston.|Great place, location and amenities. Highly recommend!|The place was perfect for a weekend getaway. Amazing amenities and VERY VERY dog friendly.  Great restaurants, bars, coffee place, and Whole Foods  are right next door. Other tourist attractions are only 20 minute walk. The rooftop pool and common area is top notch, I wish the weather was warmer so we could have swam.The room itself was very clean, modern, and decorated well.|Surrounded by great restaurants.|This place is fantastic - great location, beautiful new building, pool, whole foods, and more. The best place I've stayed in Boston.|Luxury One Bed in Coolest Building!|South End|Entire home/apt|https://a0.muscache.com/im/pictures/352164e8-b1cd-482f-80e1-396d350984f0.jpg?aki_policy=large|https://www.airbnb.com/rooms/9207914
1171578|Frank was very welcoming and friendly       |Frank and his wife were extremely hospitable and friendly. They gave suggestions for how to get around their neighborhood and were extremely flexible to my check in time. Would definitely recommend staying at their charming home.|Frank and his wife are so nice.The room is so comfortable.I really recommend this place.|Frank and Charlene are probably the best host ever. I feel really homely at their place. The room is quite, clean and has everything it needs. Can't recommend enough. Go for it. |Frank is a great host. Always helpful. Wonderful location with parking. Nice room | Private Room in a One Family House|Brighton|Private room|https://a0.muscache.com/im/pictures/18698922/994fd87e_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/1171578
4765070|Miriam    ,      .              .         .|Had a great convenient stay!|Had a great experience staying with Miriam and Hasban. |Great small apartment! |Loved Miriam's studio! We would definitely stay here again.|Private studio w private entrance|Jamaica Plain|Entire home/apt|https://a0.muscache.com/im/pictures/59806499/1304529d_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/4765070
12957423|Walkable to everything! Tons of great restaurants at your doorstep! Highly recommend water taxi to airport, it's a short 10 minute walk. |Nice place in a great location|Great stay|Fantastic location!|Very, nice clean apartment. It was nice to have the kitchen for cooking breakfast before before heading out for the day. The second bed was in the living room, so some what noisy with people and cars going by. This neighborhood stays out late and gets up early. If you are a light sleeper take the bedroom and keep the door shut. Both beds are comfortable with nice cozy comforters.  We did not get to meet James, but did speak with him on the phone. He was friendly and helpful. He responded quickly to emails when I had a question.  Location, location, location! This is the place to stay in Boston. So many restaurants, friendly people, close to all transportation and activities. Would definitely recommend this apartment. |Artist 1BR Loft in North End|North End|Entire home/apt|https://a0.muscache.com/im/pictures/3bd246a2-8bc3-4ce1-bb27-4453971926df.jpg?aki_policy=large|https://www.airbnb.com/rooms/12957423
1161210|,,,,,|Great, the place was perfect and our host have been very welcoming.|clean and friendly family|,,,,,,! |Very pleasant living experiences. Cozy and warm . 20 minutes drive to Boston city center. Chinese style breakfast. We come in two and we've had two dedrooms, one on the first floor and one on the second. We've had everything we needed here. Thanks for our kind host.|Cozy rooms with parking and Wi-Fi |West Roxbury|Private room|https://a0.muscache.com/im/pictures/18198275/08dce55d_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/1161210
4151979|Great location and nice condo|Mary was awesome and the place was beautiful and spacious!|Mary was a great host and the place was beautiful! Great location!|Great place and great host. Thank you Mary. |clear and comfortable,nice place for stay|Spacious 4 bed condo South Boston  |South Boston|Entire home/apt|https://a0.muscache.com/im/pictures/fae5120e-58bf-41da-8a06-70e3f0bacb78.jpg?aki_policy=large|https://www.airbnb.com/rooms/4151979
2747654|Great place|As described    no surprises here     great location|It was very nice and great location. And to are surprise premium cable.|Good location.|Great location and nice apartment, difficult to find anything cheaper in downtown Boston!|Nice Furnished Apt by Theater District|Downtown|Entire home/apt|https://a0.muscache.com/im/pictures/39299473/1e0179d8_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/2747654
12987348|Sehr grozgig was AnkunftAbreise betrifft.Tolle Location in bester Ausgangslage fr die  Stadt zu entdecken.|Nice and clean, great location.|Great location and very spacious recently remodeled condo.  I wish I was able to stay longer in Boston.  Thanks Bill!|Bill's place is clean, spacious and it has a great view. It was walking distance from a ton of shops and attractions. Definitely went the extra mile to make us welcome to his place. I'd stay again if I need a place in Boston.|Very clean, new, beautiful place. Great location.|Expansive and Modern City Center|Downtown|Entire home/apt|https://a0.muscache.com/im/pictures/95880405-f646-4787-b2a3-5a15d019e316.jpg?aki_policy=large|https://www.airbnb.com/rooms/12987348
7003280|We had a great stay and James was very easy to communicate with.|Nice convenient managed apartment. Easy check in. |Nice place, easy to get to. Thanks James!|James was an excellent host and the apartment was clean and well equipped to suit our needs. |James was very helpful with check in and would definitely recommend this apartment as it was clean, comfortable, affordable, and very close to a T stop. |Modern South Boston 2brm near MBTA|South Boston|Entire home/apt|https://a0.muscache.com/im/pictures/91104218/98b34ea8_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/7003280
6343532|Great|Brij was a great host, very available and provided quick answers when needed. The appartment is well located near Boston and it is easy to travel by bus or by train. There were no glasses for drinks, only coffee cups and there were few ustensils, that's the only negative point i have to say. We had a nice stay in Brij's appartment.|Great place and Brij was excellent in communicating and facilitating.|Not very clean.|It was great|Spacious Condo  Great for Groups|Brighton|Entire home/apt|https://a0.muscache.com/im/pictures/92337916/7321a628_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/6343532
13110347|A charming room in a great location with a communicative and accommodating host. What more could you ask for?|Super logement, trs joli et cosy. Situ  deux pas de la station de mtro. Idal pour tre au calme mais relativement proche du centre.  Hte trs sympathique!|Nice and clean room in Sean 's apartment. He was a great host, provided everything to feel at home. Nice neighborhood with easy access to the subway (2 mins) And check out the tortas at the nearby Mexican restaurant!!!|Sean's place will work for you, location was great for the T no auto needed, very quiet and clean and if you get a chance to bump into Sean your greeted with a smile and good conversation. I would highly recommend if you are traveling to the Boston area. |We had a great stay with Sean, he made us feel very welcome|Jamaica Plain Shangri-La|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/c3999dbb-7361-4176-aaa7-794a8ffb10f8.jpg?aki_policy=large|https://www.airbnb.com/rooms/13110347
26160|Martha and Myra's house was very comfortable and they were really helpful and kind with us. We had a great time in Boston.|Thank you Martha and Myra,  A perfect experience from start to finish.|Good place and quiet street  to stay near Boston.  We enjoyed this way of accomodation and the contact with  Martha and Myra in their nice house.  |Comfortable room, nice hosts  nice eclectic neighborhood. Would stay again.|Martha and Myra are very nice and pleasant persons and their suite is very comfertale and quiet. We enjoyed to stay in Martha and Myra home so much.|Sunny and Spacious in JP|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/663994/735b9993_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/26160
4196643|Shawn,,,|Great!|Had a great stay!|Great place |Shawn was very attentive and responsive upon our arrival and during our stay. The apartment was very clean and well maintained. |3 Bed Condo Near Convention Center  Subway (16L2)|South Boston|Entire home/apt|https://a0.muscache.com/im/pictures/53873429/4b7b41b2_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/4196643
2277821|Jason is a very good host,The apt has good location,we enjoyed it.|Amazing location. Amazing home. Amazing host. I stay in Back Bay frequently and wish I would have found this place sooner. We booked it at the very last minute and Jason was still able to accommodate us and our special request for the pack n play for my daughter to sleep. This is in a charming brownstone on the second floor so it was easy to get into with our luggage and stroller. The apartment is recently updated and tastefully decorated. The beds were super comfy and there was even a bottle of wine waiting for us. Pru is just doors down, so we parked there. As lovely as the hotels are in the neighborhood, stay here for a true Back Bay immersive experience. |Great location, Trader Joe's and Eatily served us well.....|Jason's place is perfect. The Back Bay Area is a great location. Jason was very helpful and provided lots of tips for staying in the area. We will definitely stay here again when we come back to Boston|Perfect location.  Great host.  I would definitely stay again and I would recommend it to anyone who is visiting Boston.|Sparkling New 2BR  2BA in Back Bay|Back Bay|Entire home/apt|https://a0.muscache.com/im/pictures/32322863/a84c43bf_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/2277821
7033732|Had at great time at Haley's place.  Would definitely stay here again.   Exactly as described! |Hayley's place was wonderful, if had such a nice atmosphere and was very homely. It had all we could have wanted and was very clean. I would absolutely stay here again. Definitely worth it.|My husband and I loved Hayley's place! So much personality and perfect for our trip. It was an easy walk to the T and we loved the local bakery, The Italian Express and KO Pies is fun and tasty. Our favorite was the short walk to East Boston Pier Park, the very best views of the Boston Harbor and Skyline! Thank you, Hayley. |The location of this apartment is so convenient to the airport and the T to get into boston.  Hayley is a very nice host and communicates well with her guests. She also suggested a great place to eat just down the street from her apartment. |Very nice accomodation and friendly host. I'd definitely recommend Haley's place!|Quaint studio in East Boston|East Boston|Entire home/apt|https://a0.muscache.com/im/pictures/89204103/e986bcee_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/7033732
12916551|Great place!!!! |The location was great|This place rocks!|Ken's unit is awsome! Close to 2 T stations, great place to walk anytime of day or night. Unit has everything you need to make your stay easy...all you need to do is add your favorite food, everything else is there. Also comes with a parking space...wow! Communicating with Ken was great, answered every question very quickly. You stay there again any time.|       , |*New2BEDS*free parking Boston downtown|South End|Entire home/apt|https://a0.muscache.com/im/pictures/414c0c84-286a-4e31-8bdd-17997f9f1f6a.jpg?aki_policy=large|https://www.airbnb.com/rooms/12916551
4934600|The apartment was lovely, roomy and comfortable in an up-and-coming neighborhood.  I love-love-loved the bathroom design and appreciated the prompt response when we had a question.  Also, the wine was an unexpected and tasteful as well as tasty welcome gift. The gracious hospitality was much appreciated. I would certainly recommend this apartment. |The apartment was great! |A comfortable place within easy distance to the subway, just 30 min from downtown Boston. | Such a wonderful place! Very communicative and clean!|The location it great . Few blocks from the T . Would stay there again ! |Newly Renovated Studio|Dorchester|Entire home/apt|https://a0.muscache.com/im/pictures/f57767c1-4c64-471f-a13a-7d0655918a73.jpg?aki_policy=large|https://www.airbnb.com/rooms/4934600
4553903|Clean  Great Location!|The place was as described and in a great location. |Great and convenient location!|Very good experience, beautiful apartment, everything nice and clean, great location. |Great place to stay in Boston.  Close to everything and restaurants.  |Stunning Luxury North End Loft!|North End|Entire home/apt|https://a0.muscache.com/im/pictures/59837843/b3483d18_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/4553903
7181950|Great place.  Would definitely stay there again. Can't beat the location. |Jason was very kind and attentive. Best directions to Check in and out I have experienced in Airbnb. Thank you|,,,|Great location and very easy to communicate with Jason. The apartment was spacious and the remodel was nicely done. I would stay here again without question.|Fantastic stay in Boston. The location and apartment were amazing - really close to restaurants and the apartment very homely! The communication and information pack the best I have seen from an AirBnB stay. Was great having a code to get in (no need to worry about keys) and handy being on the ground floor. Lovely touches in the apartment as well (extra towels, shower gel, throw blanket) including a relatively comfortable couch and great TV. Couldn't recommend more highly. |Spacious North End 1 BR  1BA|North End|Entire home/apt|https://a0.muscache.com/im/pictures/96587121/09b13761_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/7181950
3302294|Ett utmrkt boende i ett helt underbart grannskap. Lgenheten var ren och snyggt. Allt sg ut som p bilderna. Sngen var verkligen skn att sova i. Vi trivdes vldigt bra i Christophers lgenhet. Dessutom gngavstnd till det mesta i centrala Boston.|Great location and a small but nice place. |Great location and adorable studio apartment! Would definitely stay again.|Very good communication with the host.  The location of the apartment was great and the directions were spot-on.  Nice little place!|Christopher was very responsive and helpful. The apartment itself was perfect for us and in a great location! I would definitely stay there again!|Back Bay Quiet Renovated Studio Apt|Back Bay|Entire home/apt|https://a0.muscache.com/im/pictures/1243c26b-d815-40bf-b071-f5da75ba29b5.jpg?aki_policy=large|https://www.airbnb.com/rooms/3302294
15719599|A close place by the airport, but also a spectacular view of the Boston skyline! As the description says, you get what you pay for, and you're paying for location. The neighborhood has ample parking and is nice to go for a walk across the street to the park.  The apartment is kind of an older place with multiple rooms and the very basic necessities. Not the most beautiful places, but it gets the job done. It's one of those places I'd wear my flip-flops inside the house. Alexandr tries to make it accommodating with breakfast items, coffee, and any sundries you'll need. The place was just what we needed before heading to the airport in the morning. Be aware that you may be sharing the place with other travelers staying in the other rooms, but since everyone is busy coming and going, you may never see them.  Overall, valuable location with your basic needs covered.|Alexandr was an amazing host. Our flight was slightly delayed, but he still met us after midnight. We only stayed one night, but he held our bags most of the next day and even let us shower the next day prior to leaving for the airport and a 9 hour flight. The space was as advertised and very basic. Our room had a ceiling fan but no AC. We were in Boston during a hot spell, so we left the widows open for a while. When sleeping though it was too loud so we had to close them up. Even so, the host was so amazing I have to give this 5 stars. |Alexandr is a really kind hoste. He was present during our arrival with my girlfriend, helping us to visit his housing. We had a quite room and shared bathroom and kitchen with three other people with who there was absolutely no problem. Some food was available in the kitchen which is a really nice attention from Alexandr. His house is useful because closed to the airport and to a subway station from which we can easily reach the dowton of Boston in few minutes. I highly recommand Alexandr !  Alexandr est un hte trs agrable. Il a t prsent durant notre arrive avec mon amie en nous aidant notamment  visiter les lieux. Nous avions une chambre calme et une salle de bain ainsi qu'une cuisine partage avec trois autres personnes avec qui nous n'avons eu aucun problme. De la nourriture tait disponible dans la cuisine ce qui est une attention toute particulire de la part d'Alexandr. Sa maison est trs pratique car proche de l'aroport mais aussi d'une station de mtro depuis laquelle on arrive en centre-ville de Boston rapidement. Je recommande vivement Alexandr !|Alexandr was such a great host! Very welcoming and he gave us a quick introduction to the place and reminded us many times that he would be available if we had any questions. The location, although in East Boston, had pretty good access to downtown. There was also a large selection available for breakfast and the kitchen was very clean. Thank you!|The front of the apartment is a very nice park and with the view of river and the city and it's beautiful. We had breakfast here and it's very relaxing. The apartment is very basic. For the price I can't complain. We only stayed here for 1 night. |Sunny Room near Airport and Downtown wBreakfast|East Boston|Private room|https://a0.muscache.com/im/pictures/bbbbfc6e-3e39-458a-a1b0-656eb0d03b69.jpg?aki_policy=large|https://www.airbnb.com/rooms/15719599
7281884|The place was fantastic! Tyree is a great host!|The apartment was nice, and about 5km from downtown Boston (2 buses, or about 15mins by taxi). Tyree was a nice host.|We greatly enjoyed this apartment. Tyree was a great host and was flexible with accommodating our arrival times. |Thanks for a wonderful place to stay while we were in Boston! The apartment was perfect and we had a great time! Tyree was a kind and thoughtful host. |Clean, comfortable accommodations in an historic neighborhood.  Tyree was very helpful.|Charming urban studio|Roxbury|Entire home/apt|https://a0.muscache.com/im/pictures/93240687/39ebd444_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/7281884
10233104|It is tidy and clean, near the metro station. It has the whole kitchen utensils. Free parking and free wifi. Thank the host. He is very nice.|Short trip from the Airport and close to the Public transit authority- we got around everywhere without having to call Uber! Across the street from a popular Yoga studio with lots of walkers and bike riders around.  Residential area|Excellent place. For the price, the value is amazing. Nice clean place, fast internet and quiet.|Another great stay!|The room is great and the location is very close to the subway! I had a good trip with Ricardo's house.| AIRBNB HOTEL 1|East Boston|Private room|https://a0.muscache.com/im/pictures/8fef10f8-91aa-4235-8be8-0f7fa845c032.jpg?aki_policy=large|https://www.airbnb.com/rooms/10233104
8720718|Clean, compact and convenient . Riyo the hostowner was very helpful,|GREAT STAY.Riyo couldn t have been  kinder or more helpful. Great location.|Riyo's place was clean, cool, and affordable!|Great location and space, we would definitely stay at Riyo's place again!|Riyo is a really nice host. Her studio is so clean! Very much enjoy my stay there! |Private studio, awesome location!!|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/110748616/454bd0ee_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/8720718
6764572|Joe  Margrit ,,,.|Jon and Margrit had great recommendations for food and sight-seeing. |We had a great stay!  Jon and Margrit were very accommodating.  The house is beautiful and the bed was very comfortable.|We had a great experience overall!!  Thank you Margrit and Jon!!| Very comfortable and flexible, just what we needed. Thanks Jon and Margrit!|Experience an 1880s Victorian house|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/c9a067f7-5390-4ae8-a38e-0392a4b8bcf3.jpg?aki_policy=large|https://www.airbnb.com/rooms/6764572
10494550|Michael's place was clean, comfortable and in a great location!|Michael is very welcoming and accommodating. Great stay!|Michael was a great host!  I was busy with group activities and was pleasantly surprised with the ease of checking in and out.  |A very smart place|Lovely clean room with with a comfortable bed. Michael was helpful.|SEAPORT AREA-PRIVATE BATHENTRANCE|South Boston|Private room|https://a0.muscache.com/im/pictures/c3cbbffd-fe76-4ed6-9c4c-0ae8e942303c.jpg?aki_policy=large|https://www.airbnb.com/rooms/10494550
1136972|Lisa is soooo kind|!LisaBriannice!!,!!|Great experience at Lisa's place!!!|Perfect place To be in Boston!!! Thank you so much, Lisa!!!|Lisa was very nice and helpful, apartment was super clean and comfortable. Great place to stay|Boston RoomFree Transit By Subway|Jamaica Plain|Private room|https://a0.muscache.com/im/pictures/31278262/b7a473a8_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/1136972
315982|Hermina is professional and courteous! Great place to stay!|Nice place to stay, all was clean and Hermina was very helpful|Great place to stay|Great experience in Boston!|Very fine accommodation and Hermina has been very good host.|Charming, Cozy 2 br Townhouse|Dorchester|Entire home/apt|https://a0.muscache.com/im/pictures/18775200/46f35571_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/315982
1692573|Cozy, comfortable 2-bedroom and kitchen apartment was just perfect for our week-long visit to JP. Its location close to shops, great coffee, and everything we needed were an added bonus. Street parking was challenging but not bad for JP. We will definitely try to stay here the next time we come to the area to visit our daughter. It truly felt like home. |Cosy, tastefully decorated, and spotlessly clean 2 BR on 3rd floor of Kelly's and Phil's house in a beautiful and quiet street in JP. Shared entrance and staircase. 5 min walk to JP center and public transportation. Unrestricted parking available.   We stayed with our two kids (5 and 6) for 2 weeks. They loved their room with lots of fantastic games and books.   The kitchen was suited for breakfast. For dinner we usually bought prepared meals from Whole Foods Market (5 min by car).   On warm days, the apartment warmed up quickly, when the aircondition was turned off.  The Arboretum and Jamaica Pond are in 5 min walking distance. The Zoo 5 min by car. Down Town 25 min by public transportation. |Kelly's place is lovely. Very clean and comfortable. The neighbourhood is great with nice restaurant and food options. A really nice place to come back to after a day of sightseeing - I would stay again next time I am in the area. |Phil and Kelly were very warm and friendly. The made sure to leave a way for me to get in even though they weren't around and they were very easy to get in contact with.  The place was very clean and looked even better than the pictures. Also I loved the design!  My only qualm was that this is listed as an Entire Place and I feel as though it should be listed as a Private Room. While I did have the whole 3rd floor to myself, with my own private bathroom, kitchenette, and bedroom(s), I did have to pass through the main entrance to get there. In the evenings I could sometimes hear the family downstairs, who were by no means loud or obnoxious, but it just made my stay feel a little less private.  Otherwise, it's a lovely place to stay. Walking distance to some really nice restaurants, to Jamaica Pond, and to the MBTA bus.|Kelly's place definitely ranks as one of my favorite Airbnb experiences. The pictures don't do it enough justice! Beautiful space, tons of room, very clean, and located in a great part of town. I loved being in a historical home that felt like a more local experience. I would stay here again for sure. |Urban oasis trendy JP 'hood - suite|Jamaica Plain|Entire home/apt|https://a0.muscache.com/im/pictures/75644887/4c963a78_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/1692573
257588|Apartment was as advertised.  Well appointed and great location in the South End close to beach as well as restaurants and public transportation.  Plenty of room for our family and we highly recommend.|taxi |Place was great and had everything we needed for a comfortable stay. |Perfect Location! Meri is great! Thanks so much for the good time we had.|Ticks every box. Delivered exactly what was required. Clean, modern, good level of decor and fittings.  Many thanks.|BOSTON LUXURY FOR LESS!!! NEAR BCEC|South Boston|Entire home/apt|https://a0.muscache.com/im/pictures/16553485/f7699aed_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/257588
3294152|Very spacious and host was super helpful and kind throughout our whole stay. Thank you!|Jessica's place was just as advertised. Very comfortable place and quiet area. Perfect base for exploring Boston. There are also some nice spots nearby for dinner drinks etc. It was perfect for us. Thanks Jessica.|The location is very secluded and there is a back porch space to hang out during the night. It was nice and quiet. It fit the needs of our stay since we needed a place to be for a business trip close to a station. It's right by the red line.|Jessica made us feel welcome from the start! She let us drop our luggage off early. The place was very clean and easy to find. There was wifi and an old TV with a VHS player. We had our own private deck with a grill and garden. She had food available for guests. Great location! Within walking distance to the dollar store, liquor store, and many restaurants. Short walk to the redline. Overall, it was a great stay at a great location! |   !       :   ,      ,  , ,        .      ,  !  ,     !   .  |Garden apartment near subway, beach|Dorchester|Entire home/apt|https://a0.muscache.com/im/pictures/41809168/539429d4_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/3294152
6324649|O Jamie foi bem legal com a gente. Chegamos no apartamento antes do horrio do chek in e ele cordialmente guardou nossa bagagem. O apartamento  limpo, confortvel e muito bem localizado. A situao do apartamento corresponde a descrio do anncio. Muito bom!|Great place, excellent location.|Great little place in a fantastic location.  Jamie was an awesome host and I had a wonderful stay.|Jamie was a great host. Good communicator.  Great room, clean, and comfortable bed!  Would stay again.|Jamie and his girlfriend are great hosts! The location of the place is great too.|Private Room in the Heart of Boston|Fenway|Private room|https://a0.muscache.com/im/pictures/107e95b4-2683-41dc-9bf5-ff186c9f7463.jpg?aki_policy=large|https://www.airbnb.com/rooms/6324649
5267396|Great|Great place for a quick trip to Boston! |Clean and very thoughtfully equipped apartment. |Steven's place is clean, quiet, and conveniently located - we had a very nice stay. Thanks!|I had a great trip! Steven's place was bright and sunny, clean, and had a very comfortable bed. Conveniently close to the T and Dunkin. |One Block from the Orange Line!|Mission Hill|Entire home/apt|https://a0.muscache.com/im/pictures/601ce1cc-749b-4627-a1d6-22560350a305.jpg?aki_policy=large|https://www.airbnb.com/rooms/5267396
2881388|Great stay best location in Boston |The apartment was beautiful and the location was very convenient. We had a great stay there!|This place was perfect.  Jason was a great host.  Very accommodating.  We would stay here again in a heartbeat.  And the location is unbelievable.  |Great place to stay!|Jason was a great host, very responsive and accommodating. The apartment is spacious, very comfortable, and in a great location.  |3BR  2BA + Prvt Deck in Back Bay|Back Bay|Entire home/apt|https://a0.muscache.com/im/pictures/39156552/3b015cc1_original.jpg?aki_policy=large|https://www.airbnb.com/rooms/2881388
